seqnames	start	end
4	12071432	12072013
4	12079472	12080088
4	12083791	12084624
4	12085669	12086285
4	12086525	12087250
4	12092726	12093307
4	12102588	12103344
4	12106931	12107577
4	12108994	12109611
4	12117154	12117653
4	12120464	12120986
4	12124553	12125211
4	12134335	12134982
4	12136064	12136619
4	12153323	12153907
4	12163279	12163881
4	12181097	12181597
4	12219979	12220479
4	12236060	12236852
4	12254329	12254889
4	12255546	12256212
4	12256907	12257479
4	12263284	12263942
4	12270607	12271282
4	12276908	12277458
4	12277836	12278527
4	12278527	12279135
4	12287601	12288588
4	12289637	12290484
4	12299024	12299696
4	1229910	1230476
4	12317060	12317989
4	12319680	12320336
4	12331768	12332399
4	12334613	12335366
4	12337769	12338364
4	12338364	12338949
4	12345803	12346414
4	12346623	12347299
4	12348501	12349108
4	12357154	12357852
4	12360587	12361218
4	12361817	12362355
4	12362355	12362879
4	12369574	12370161
4	12370442	12371134
4	12374981	12375694
4	12375883	12376534
4	12393883	12394431
4	12396168	12396782
4	12398860	12399443
4	12411672	12412590
4	12416880	12417443
4	12418773	12419329
4	12429814	12430538
4	12430856	12431388
4	12445811	12446585
4	12450922	12451502
4	12461144	12461688
4	12478939	12479481
4	12496734	12497245
4	12500030	12500761
4	12505567	12506106
4	12506106	12506926
4	12510807	12511346
4	12523351	12523914
4	12560451	12561495
4	12587986	12588572
4	12589008	12589617
4	12593934	12594539
4	12616663	12617318
4	12622485	12623070
4	12660247	12660923
4	12707947	12708535
4	12714092	12714750
4	12726306	12726897
4	12726897	12727404
4	1273874	1274782
4	12740635	12741161
4	12777087	12778009
4	1278103	1278686
4	12781454	12782027
4	1279942	1280648
4	12835651	12836214
4	12836529	12837179
4	12851452	12852097
4	12864223	12864749
4	12871473	12872025
4	12885783	12886318
4	12907518	12908135
4	12916070	12916588
4	1292294	1292803
4	12940802	12941417
4	12953374	12954261
4	12966706	12967478
4	12969192	12969721
4	12976572	12977415
4	12983008	12983850
4	12983850	12984566
4	12984566	12985275
4	12988146	12988664
4	12989458	12990098
4	1299304	1299950
4	13001844	13002508
4	13002508	13003164
4	13016781	13017484
4	13017640	13018209
4	13020716	13021582
4	13023258	13024263
4	13036234	13036849
4	13070623	13071475
4	13072860	13073515
4	13079340	13079906
4	13080197	13080986
4	13086567	13087442
4	13087849	13088416
4	13091576	13092189
4	13092189	13092869
4	13096569	13097179
4	13117142	13117646
4	13120316	13121080
4	13127793	13128690
4	13129797	13130318
4	13137876	13138424
4	13152095	13152698
4	13152698	13153235
4	13154433	13155460
4	13174543	13175269
4	13175712	13176242
4	13176242	13176873
4	13183434	13184051
4	13194158	13194863
4	13195237	13195877
4	13207342	13207991
4	13208354	13209011
4	13209013	13209638
4	13216067	13216773
4	13223298	13224010
4	13230684	13231269
4	13247830	13248370
4	13248702	13249274
4	13277160	13277682
4	13277767	13278370
4	13278370	13279044
4	13280245	13281050
4	1329089	1329648
4	13296485	13297234
4	13306016	13306719
4	13318846	13319517
4	13333210	13333841
4	1334924	1335605
4	13361488	13362468
4	13364979	13365526
4	1337314	1337954
4	13393398	13394050
4	13399498	13400064
4	13407978	13408530
4	13413003	13413909
4	13423638	13424247
4	13424247	13424964
4	13435382	13436027
4	13444735	13445336
4	13448007	13448579
4	13460735	13461556
4	13462789	13463353
4	13481632	13482205
4	13486643	13487153
4	13501177	13501989
4	13501989	13502527
4	13514579	13515164
4	13532978	13533623
4	13535000	13535759
4	13542362	13543004
4	13577627	13578528
4	13605925	13606790
4	13619857	13620408
4	13644978	13645603
4	13651986	13652983
4	1365222	1365874
4	13652983	13653669
4	13656268	13656878
4	13660277	13660932
4	13664639	13665383
4	13673243	13673844
4	13674696	13675294
4	13676799	13677503
4	13677503	13678016
4	13685667	13686329
4	13686329	13686928
4	13692693	13693415
4	13716911	13717682
4	13729030	13729590
4	13730961	13731471
4	13738911	13739623
4	13741730	13742471
4	13749015	13749742
4	13749742	13750434
4	13777240	13777742
4	13785045	13785558
4	13787978	13788882
4	1379315	1379920
4	13809173	13809722
4	13810287	13810800
4	13814031	13814754
4	13815474	13816083
4	13823204	13823775
4	13827676	13828364
4	13830468	13831179
4	13837656	13838240
4	13876666	13877621
4	13877621	13878369
4	13888681	13889570
4	13907298	13907801
4	13911212	13911928
4	13917332	13917973
4	13939566	13940241
4	13958814	13959785
4	13970404	13970968
4	13984981	13985593
4	13987094	13987788
4	14004008	14004642
4	14006931	14007608
4	14012530	14013381
4	14014353	14014853
4	14021767	14022387
4	14022938	14023492
4	14033985	14034755
4	14042927	14043863
4	14047523	14048144
4	14077119	14077655
4	14086389	14087233
4	14106172	14106724
4	14118061	14118619
4	14129093	14129785
4	14148723	14149223
4	14164870	14165477
4	14165477	14166287
4	14166801	14167442
4	14170659	14171540
4	14198291	14198818
4	14220908	14221482
4	14224605	14225331
4	14234092	14234878
4	14235381	14235970
4	14242791	14243615
4	14254344	14254880
4	14254880	14255493
4	14266296	14267063
4	14277364	14278053
4	14290607	14291121
4	1431477	1432092
4	14325299	14325820
4	14325822	14326402
4	14326573	14327221
4	14336390	14337143
4	14340480	14341015
4	14347075	14347729
4	14356063	14356612
4	14391212	14391987
4	14393323	14393868
4	14394346	14394945
4	1439560	1440064
4	14396186	14397314
4	14408635	14409331
4	1441720	1442248
4	14434899	14435655
4	14440287	14440957
4	14447074	14447687
4	14542519	14543051
4	14543051	14543698
4	14545555	14546192
4	14547488	14548208
4	14551526	14552042
4	14564457	14565123
4	14582560	14583377
4	14601015	14601708
4	14625982	14626531
4	14630394	14631518
4	14642108	14642820
4	14645851	14646694
4	14646694	14647247
4	14653008	14653730
4	14654012	14654542
4	14655959	14656568
4	14674166	14674972
4	14693093	14693915
4	14701441	14701956
4	14707520	14708144
4	1470790	1471427
4	14708144	14708870
4	14733892	14734432
4	14741332	14741937
4	14750658	14751416
4	14753251	14753835
4	14760121	14760758
4	14765350	14765997
4	14770020	14770793
4	14776807	14777463
4	14785179	14785751
4	14795472	14796172
4	14801151	14801827
4	14807607	14808309
4	14809885	14810512
4	14815688	14816201
4	14820896	14821851
4	14821851	14822585
4	14824129	14824915
4	14828333	14828950
4	14835194	14835805
4	14842308	14843008
4	14845883	14846537
4	14846537	14847181
4	14847385	14848015
4	14851103	14851824
4	14851855	14852757
4	14853066	14853754
4	14859598	14860128
4	14862939	14863467
4	14863711	14864265
4	14865647	14866180
4	14868970	14869497
4	14869874	14870470
4	14870470	14871092
4	14871948	14872458
4	14881299	14881971
4	14884395	14884934
4	14890219	14891001
4	14893674	14894238
4	14902387	14903093
4	14918871	14919530
4	14941223	14941723
4	1495100	1495744
4	14953788	14954339
4	14954746	14955454
4	1496561	1497225
4	14968555	14969092
4	14969092	14969852
4	14970090	14970844
4	14971228	14971786
4	14980708	14981207
4	14999037	14999561
4	15017175	15017713
4	15022747	15023259
4	15023872	15024422
4	15039007	15039686
4	15056489	15057055
4	15066541	15067159
4	15078301	15078895
4	15082775	15083288
4	15110456	15110992
4	15138467	15139197
4	15139197	15139751
4	15140349	15140944
4	1514520	1515075
4	15155291	15155942
4	1515683	1516582
4	15164640	15165208
4	15185165	15185727
4	15203259	15203898
4	15215944	15216580
4	15231143	15231764
4	15242698	15243410
4	15243410	15244154
4	15258634	15259213
4	15262834	15263531
4	15267862	15268861
4	15272822	15273602
4	1528751	1529428
4	15289424	15289958
4	15292877	15293488
4	15306358	15306885
4	15309015	15309723
4	15312899	15313448
4	15314574	15315138
4	15345564	15346198
4	15347907	15348406
4	15356471	15357027
4	15367608	15368203
4	15372896	15373405
4	15381208	15381891
4	15381891	15382518
4	15382518	15383113
4	15394900	15395638
4	15400202	15400769
4	15401134	15401735
4	1540224	1540954
4	15412901	15413559
4	15417467	15418072
4	15429731	15430277
4	15439572	15440104
4	15458315	15459032
4	15476909	15477476
4	15485448	15486302
4	15486763	15487458
4	15489391	15490069
4	15503479	15504001
4	15507622	15508160
4	15514707	15515607
4	15525689	15526264
4	1553560	1554083
4	15580419	15581004
4	15587943	15588630
4	15595110	15595736
4	15597912	15598619
4	15599133	15599881
4	15605292	15606030
4	15607979	15608603
4	1561043	1561790
4	1561790	1562340
4	15620910	15621435
4	15646528	15647072
4	15655447	15656284
4	15656284	15656816
4	15660344	15660955
4	15665282	15665997
4	15671637	15672288
4	15674390	15675084
4	15675852	15676448
4	1569057	1569951
4	1571885	1572590
4	15729976	15730620
4	15730897	15731860
4	15741648	15742424
4	15754990	15755590
4	15789882	15790576
4	15798223	15798826
4	15803936	15804449
4	15815181	15815938
4	15821621	15822182
4	15826626	15827303
4	15841597	15842101
4	15854770	15855291
4	1585873	1586625
4	15862697	15863530
4	15877159	15877693
4	15886850	15887582
4	15897533	15898338
4	15917848	15918521
4	15937714	15938257
4	15939529	15940215
4	15941236	15941949
4	15941949	15942479
4	15958365	15958897
4	15959449	15960091
4	15965046	15965856
4	15978077	15978611
4	15991831	15992420
4	16020995	16021522
4	16021865	16022497
4	16083646	16084232
4	16090607	16091152
4	16102109	16102758
4	16136105	16136641
4	16147138	16147676
4	16166773	16167428
4	16168338	16169143
4	16179290	16179821
4	16200640	16201162
4	16248998	16249977
4	16255725	16256680
4	16259478	16260161
4	16260161	16260751
4	16270688	16271346
4	16274738	16275355
4	16275939	16276531
4	16276531	16277139
4	16278125	16278724
4	16284957	16285517
4	16285939	16286561
4	16292711	16293408
4	16294207	16294822
4	16295004	16295623
4	16308778	16309619
4	16322550	16323198
4	16335415	16336112
4	16349898	16350566
4	16357022	16357625
4	16377103	16377934
4	16419674	16420219
4	16421660	16422193
4	16438181	16438748
4	16440756	16441550
4	16448178	16448929
4	16450360	16451199
4	16451199	16451981
4	16470319	16471013
4	16471415	16471946
4	16495923	16496491
4	16496981	16497540
4	16507160	16507702
4	16527564	16528240
4	16550985	16551623
4	16552260	16552980
4	16562582	16563249
4	16563735	16564316
4	16578071	16578806
4	16578806	16579414
4	16580606	16581167
4	16581459	16582344
4	16582812	16583316
4	16589684	16590343
4	16590551	16591231
4	16596118	16596790
4	16597194	16597800
4	166120	166667
4	16612259	16612878
4	16644784	16645364
4	16645364	16645967
4	16645967	16646701
4	16647074	16647733
4	16654963	16655551
4	16656230	16656776
4	16659829	16660533
4	16678416	16679078
4	16679078	16679690
4	16685125	16685780
4	16686470	16687248
4	16687712	16688246
4	16693782	16694472
4	16695851	16696454
4	16696617	16697181
4	16697320	16698017
4	16700096	16700924
4	16703955	16704501
4	16706608	16707215
4	16710075	16710579
4	16711691	16712279
4	16714287	16714902
4	16714902	16715496
4	16728778	16729431
4	16730220	16730900
4	16754517	16755051
4	16764974	16765704
4	16769712	16770292
4	16781964	16782590
4	16785994	16786682
4	16788871	16789506
4	16799244	16800116
4	16800392	16800966
4	16801197	16801696
4	16801696	16802328
4	16805345	16805922
4	16845640	16846509
4	16848935	16849444
4	16853557	16854137
4	16859554	16860084
4	16862685	16863351
4	16891458	16892295
4	16908010	16908540
4	16912144	16912724
4	16919829	16920604
4	16927031	16927627
4	16941750	16942333
4	16950939	16951712
4	16959939	16960502
4	16967953	16968511
4	16989029	16989733
4	16996784	16997360
4	17000687	17001238
4	17001759	17002445
4	17003260	17003834
4	17011182	17011930
4	17014705	17015809
4	17018625	17019208
4	17027697	17028236
4	17047347	17047880
4	17050242	17050924
4	17086346	17086898
4	17092148	17092658
4	17109524	17110080
4	17110080	17110606
4	17135934	17136496
4	17143833	17144572
4	17144572	17145344
4	17148224	17148726
4	17148974	17149486
4	17157332	17158038
4	17181875	17182753
4	17185622	17186152
4	17211428	17212159
4	17214418	17214959
4	17221304	17221810
4	17225462	17226126
4	17235785	17236392
4	17239465	17240061
4	17242590	17243223
4	17248354	17248976
4	17263065	17263613
4	17267381	17268082
4	17271251	17272044
4	17282698	17283219
4	17289660	17290598
4	17300963	17301657
4	17304523	17305128
4	17312061	17312886
4	17331910	17332734
4	17340284	17340978
4	17342302	17343206
4	17344736	17345290
4	17348268	17348840
4	17351186	17351729
4	17356454	17357074
4	17357506	17358064
4	17361657	17362421
4	17368779	17369395
4	17373840	17374464
4	17378717	17379390
4	17387355	17387874
4	17389766	17390466
4	17412106	17412769
4	17424190	17424700
4	17425093	17425684
4	17432731	17433298
4	17451010	17451555
4	17459655	17460248
4	17464294	17464870
4	17467145	17467713
4	17467713	17468349
4	17468349	17468964
4	17482619	17483179
4	17500800	17501366
4	17506313	17506851
4	17520092	17520596
4	17520596	17521130
4	17523359	17524049
4	17526597	17527246
4	17530868	17531458
4	17539011	17539599
4	17539599	17540238
4	17550711	17551241
4	17574636	17575135
4	17582086	17582811
4	17589324	17589864
4	17600909	17601512
4	17607434	17607966
4	17629110	17629866
4	17630401	17631041
4	17637370	17637994
4	17640743	17641463
4	17641664	17642339
4	17643045	17643645
4	17649480	17650085
4	17657539	17658154
4	17660727	17661520
4	17661805	17662388
4	17686833	17687349
4	17687494	17688103
4	17694348	17694872
4	17699031	17699533
4	17699533	17700150
4	17700150	17701148
4	17707198	17707716
4	17717452	17718165
4	17724749	17725464
4	17728314	17728943
4	17737892	17738422
4	17743030	17743744
4	17754733	17755356
4	17756342	17756906
4	17757168	17757876
4	17774334	17774919
4	17774919	17775485
4	17777976	17778546
4	17779662	17780288
4	17792399	17792978
4	17793511	17794318
4	17794318	17795048
4	17795337	17795852
4	17798555	17799085
4	17806463	17807039
4	17807039	17807641
4	17807641	17808247
4	17808247	17808879
4	17811929	17812497
4	17816289	17816913
4	17824485	17825265
4	17834825	17835471
4	17840047	17840595
4	17854423	17855052
4	17874552	17875284
4	17875584	17876524
4	17947189	17947834
4	17952590	17953283
4	17953283	17953820
4	17974951	17975837
4	17981730	17982583
4	17996329	17996855
4	17997511	17998282
4	17998524	17999216
4	18018090	18018658
4	18018873	18019373
4	18019373	18019960
4	18024921	18025820
4	18033516	18034098
4	18049609	18050375
4	18052330	18053304
4	18053304	18053865
4	18055305	18056020
4	18056060	18056735
4	18068326	18068827
4	18073223	18073799
4	18077434	18078078
4	18098561	18099174
4	18100671	18101272
4	18119685	18120263
4	18125533	18126136
4	18126587	18127382
4	18127382	18128062
4	18129359	18130027
4	18131237	18131913
4	18141738	18142347
4	18142347	18142888
4	18149153	18149864
4	18151631	18152324
4	18158605	18159356
4	18165660	18166303
4	18167951	18168471
4	18175248	18175859
4	18180791	18181373
4	18190930	18191438
4	18191438	18192297
4	18200726	18201326
4	18206988	18207567
4	18207768	18208292
4	18220159	18220818
4	18231812	18232524
4	18232831	18233592
4	18235932	18236679
4	18247210	18247785
4	18273470	18274089
4	18276089	18276801
4	18281052	18281559
4	18289880	18290608
4	18296268	18296913
4	18302362	18302922
4	18312698	18313271
4	18314120	18314777
4	18323227	18323744
4	18328439	18329069
4	18329625	18330292
4	18330705	18331304
4	18332038	18332732
4	18335344	18335933
4	18337746	18338564
4	18338916	18339477
4	18381875	18382573
4	18386868	18387438
4	18399543	18400163
4	18406271	18406774
4	18423048	18423823
4	18433607	18434123
4	18451276	18451797
4	18456675	18457198
4	18457608	18458210
4	18459064	18459566
4	18460676	18461392
4	18461623	18462295
4	18468400	18469200
4	18473357	18474028
4	18474028	18474542
4	18478257	18478810
4	18486724	18487412
4	18488174	18488792
4	18498212	18499056
4	18501524	18502175
4	18538691	18539294
4	18542157	18542662
4	18552068	18552663
4	18560364	18560996
4	18564517	18565162
4	18572844	18573381
4	18573960	18574599
4	18581939	18582534
4	1959437	1960624
4	1974699	1975418
4	19885	20528
4	200488	201307
4	2119201	2119787
4	2122428	2123211
4	216221	216845
4	2217280	2218004
4	2288600	2289346
4	2327957	2328609
4	2333391	2333995
4	2375393	2376043
4	2376504	2377023
4	2388741	2389440
4	2393102	2393656
4	2412110	2412807
4	2413980	2414511
4	2416943	2417482
4	2433426	2434000
4	2442778	2443498
4	2447812	2448709
4	2452181	2453016
4	246605	247292
4	2481268	2481844
4	2484596	2485173
4	2505029	2505595
4	2506062	2506681
4	2531093	2532060
4	2536423	2536966
4	2566828	2567389
4	2568944	2569773
4	2578176	2578754
4	2592698	2593686
4	2615651	2616175
4	2617231	2617733
4	2620280	2620929
4	2670285	2670828
4	2670828	2671491
4	2674422	2675177
4	267904	268527
4	2717369	2718227
4	273987	274594
4	2824848	2825562
4	289463	290278
4	293178	293892
4	2983025	2983885
4	298714	299503
4	3003788	3004587
4	304169	304715
4	3322066	3322992
4	333194	333905
4	3356083	3356698
4	347133	347866
4	3575142	3575774
4	360214	360722
4	368291	368809
4	373282	373991
4	386386	387389
4	405173	405807
4	4069948	4070472
4	4073327	4073992
4	407878	408644
4	410828	411362
4	4163661	4164221
4	417004	417618
4	4194081	4194634
4	4199638	4200265
4	425686	426453
4	4267270	4267866
4	460971	461569
4	464759	465348
4	469660	470511
4	4730065	4730711
4	473535	474247
4	476394	476893
4	4807758	4808312
4	4824330	4824983
4	4842754	4843284
4	4852043	4852963
4	4884162	4884755
4	4886410	4887032
4	4890109	4890757
4	5150787	5151397
4	5185910	5186484
4	5192792	5193300
4	5238348	5239052
4	525035	525639
4	525977	526786
4	5297577	5298281
4	5317805	5318443
4	5325995	5326676
4	537623	538181
4	54007	54663
4	5403230	5403905
4	5416998	5417578
4	543462	544149
4	5446887	5447560
4	5447560	5448082
4	549037	549614
4	550071	550577
4	5564477	5564987
4	5567609	5568454
4	558076	558678
4	558858	559398
4	5602430	5603133
4	56066	56618
4	5611420	5611998
4	5634765	5635382
4	5641174	5642213
4	5645546	5646164
4	5659398	5659917
4	56726	57403
4	5677971	5678764
4	5722909	5723471
4	5727037	5727644
4	5738547	5739465
4	5741860	5742738
4	5757508	5758182
4	577571	578171
4	5792753	5793333
4	5815114	5815794
4	5846851	5847461
4	591638	592186
4	5963820	5964518
4	5974952	5975636
4	6007147	6008254
4	6023707	6024408
4	6027147	6027714
4	6030392	6031032
4	6044660	6045219
4	6062656	6063190
4	6063680	6064500
4	6173258	6173799
4	6181415	6182062
4	619289	619892
4	6217735	6218302
4	6220719	6221312
4	623809	624417
4	624417	624963
4	6266745	6267705
4	6273152	6273767
4	6313184	6313793
4	6313793	6314434
4	6327292	6328095
4	6344037	6344582
4	6352527	6353140
4	6379029	6379691
4	638930	639560
4	6407616	6408189
4	6429774	6430584
4	6434832	6435517
4	6440173	6440883
4	6443339	6444051
4	6444645	6445313
4	6486516	6487069
4	6507078	6507807
4	6528888	6529534
4	6544345	6544891
4	6559144	6559866
4	6594572	6595213
4	6605938	6606714
4	6649350	6650105
4	6676729	6677317
4	6696065	6696878
4	6704443	6705027
4	6719150	6719671
4	6722795	6723427
4	6730604	6731111
4	6736716	6737265
4	6743167	6743723
4	6743972	6744524
4	6752587	6753332
4	6758692	6759194
4	6763331	6764196
4	6796395	6796908
4	6798256	6798838
4	6803033	6803659
4	6817305	6817824
4	6818835	6819882
4	682555	683272
4	6835068	6835836
4	6845671	6846296
4	684670	685472
4	6862161	6862843
4	687349	687917
4	6874146	6874742
4	6874742	6875337
